arrive_or_depart,schedule,airline,flight_number,gate,terminal
D,2018-08-01T07:15:00,Delta Air Lines,2750,23,3
D,2018-08-01T07:15:00,Delta Air Lines,5795,19,3
A,2018-08-01T07:17:00,American Airlines,1688,A5,4
D,2018-08-01T07:20:00,Southwest Airlines,252,D4,4
D,2018-08-01T07:20:00,American Airlines,445,B6,4
D,2018-08-01T07:20:00,American Airlines,2105,B4,4
D,2018-08-01T07:20:00,American Airlines,2795,A9,4
D,2018-08-01T07:20:00,American Airlines,5796,B16,4
D,2018-08-03T22:25:00,American Airlines,492,A20,4
A,2018-08-03T22:25:00,Southwest Airlines,249,C1,4
A,2018-08-03T22:25:00,Southwest Airlines,2477,D6,4
D,2018-08-03T22:30:00,American Airlines,1658,A7,4
D,2018-08-03T22:30:00,Delta Air Lines,2477,19,3
A,2018-08-03T22:31:00,Delta Air Lines,5727,19,3
D,2018-08-03T22:35:00,Southwest Airlines,2461,C9,4
A,2018-08-03T22:39:00,American Airlines,3258,B7,4
A,2018-08-03T22:41:00,United Airlines,388,8,2
D,2018-08-03T22:43:00,JetBlue Airways,136,26,3
A,2018-08-03T22:43:00,American Airlines,439,A13,4
A,2018-08-03T22:43:00,Frontier Airlines,1277,CX,3
A,2018-08-03T22:44:00,Alaska Airlines,622,10,2
D,2018-08-03T22:50:00,Southwest Airlines,1859,D5,4
A,2018-08-03T22:50:00,Southwest Airlines,1520,C4,4
D,2018-08-03T22:59:00,American Airlines,640,A29,4
A,2018-08-03T22:59:00,American Airlines,1744,A13,4
A,2018-08-03T23:00:00,Southwest Airlines,1693,C9,4
A,2018-08-03T23:03:00,JetBlue Airways,135,26,3
D,2018-08-03T23:05:00,United Airlines,1976,6B,2
A,2018-08-03T23:05:00,American Airlines,457,A27,4
A,2018-08-03T23:05:00,Southwest Airlines,703,D1,4
A,2018-08-03T23:07:00,Delta Air Lines,1915,18,3
D,2018-08-02T08:00:00,Southwest Airlines,1530,C16,4
D,2018-08-02T08:00:00,Southwest Airlines,1555,D3,4
